CONTRACT_ID,CLIENT_TYPE_ID,AVG_EUROS_IMPORT,POWER_P1,HAS_GAS,HAS_SOLAR,ZIPCODE
3672,1,59.53,5250.00000,0,0,28022
8301,0,80.15,5550.00000,0,1,08192
4008,0,57.1,6350.00000,0,1,41005
5588,0,97.05,4100.00000,0,0,08225
4376,0,55.12,4100.00000,0,1,29394
547,0,82.56,3950.00000,0,0,28047
4308,0,39.77,3950.00000,0,0,29013
303,0,57.84,4100.00000,0,1,12006
6000,0,65.53,5050.00000,0,0,08035
3899,0,88.02,4650.00000,0,0,23260
2798,0,73.43,4100.00000,0,0,24769
8428,0,36.96,4100.00000,0,0,08516
8245,0,77.86,6400.00000,0,1,08014
1239,0,34.45,2950.00000,0,0,31014
3303,0,78.65,2950.00000,0,0,28032
4597,0,36.68,3950.00000,0,1,29600
6868,3,98.66,8350.00000,0,0,08023
1803,0,73.07,3950.00000,0,0,48112
4145,0,117.47,5250.00000,0,1,41927
7870,3,98.15,7578.00000,0,0,08110
2535,0,300.03,5250.00000,0,0,20809
2448,0,40.72,3450.00000,0,1,20160
2339,0,64.48,5250.00000,0,0,28850
5193,0,68.76,5150.00000,0,0,50410
124,0,134.76,4350.00000,0,0,03590
2499,0,74.21,3250.00000,0,0,28044
7318,0,85.96,5050.00000,0,0,08021
8067,0,49.63,6150.00000,0,0,08016
5041,0,35.47,3950.00000,0,0,50007
4011,0,37.61,4050.00000,0,0,41019
6814,0,34.98,5250.00000,0,0,08650
1790,0,48.2,4100.00000,0,0,48002
8375,0,54.05,6400.00000,0,1,43511
1619,0,35.76,3950.00000,0,0,46009
1479,0,96.37,3950.00000,0,0,46240
7126,0,40.32,3950.00000,0,0,08023
439,0,91.91,4350.00000,0,1,26200
179,0,147.4,6400.00000,0,1,03724
358,0,54.58,2950.00000,0,0,20492
3220,0,46.44,2950.00000,0,0,28017
8733,0,290.94,6650.00000,0,0,38320
3309,0,141.74,3950.00000,0,0,28032
2863,1,140.81,4100.00000,0,0,28300
6136,0,40.16,3650.00000,0,0,08940
4346,0,37.3,6150.00000,0,1,29754
7733,0,70.84,3950.00000,0,0,08755
1567,0,8.93,2375.00000,0,0,46900
3184,0,75.79,2950.00000,0,0,28017
4366,0,107.53,13850.00000,0,1,29660
5841,0,99.83,2850.00000,0,1,08024
1819,0,79.56,4100.00000,0,0,49600
6489,0,82.78,3250.00000,0,1,08903
4108,0,30.28,4100.00000,0,0,41720
505,0,39.26,2950.00000,0,1,28941
6635,1,84.45,2950.00000,0,0,17538
334,0,30,3975.00000,0,0,16640
5360,0,137.88,4550.00000,0,0,08290
3936,0,47.13,4100.00000,0,0,11202
2896,0,42.79,4100.00000,0,0,28002
2477,0,68.36,2950.00000,0,0,28850
6255,0,147.61,5250.00000,0,0,08870
6085,0,32.38,3950.00000,0,0,08032
5033,0,82.6,4850.00000,0,0,50004
6328,0,78.82,4100.00000,0,0,43840
259,0,85.42,3450.00000,0,0,10005
8505,0,46.66,4100.00000,0,0,07013
1436,0,72.22,4100.00000,0,0,46120
5508,3,88.16,7650.00000,0,1,08360
4890,0,215.49,7550.00000,0,1,29008
2576,0,70.23,5650.00000,0,0,10005
8568,0,31.57,5250.00000,0,0,07011
3965,3,76.18,10450.00000,0,1,11100
5819,0,93.65,5050.00000,0,0,08022
5012,0,87,6150.00000,0,0,50014
5326,0,43.15,3950.00000,0,1,08222
3034,0,73.73,3950.00000,0,0,28018
6178,0,70.9,4050.00000,0,0,08700
4238,0,89.76,4100.00000,0,0,41310
4213,0,85.75,2950.00000,0,0,11500
1406,0,55.13,3650.00000,0,0,37004
6801,0,88.41,6400.00000,0,1,43540
4736,0,251.74,6400.00000,0,1,29670
861,0,47.69,3950.00000,0,1,28981
6693,1,257.57,13150.00000,0,1,08034
7359,0,104.95,4250.00000,0,0,08002
210,0,76.08,2950.00000,0,0,05410
1060,0,137.26,5250.00000,0,1,31011
2906,0,93.59,5250.00000,0,0,28033
3770,0,145.51,5250.00000,0,0,39670
603,0,52.36,2950.00000,0,0,28025
8098,0,132.09,6400.00000,0,1,08014
3957,0,34.86,3950.00000,0,1,11520
3219,0,71.04,4100.00000,0,1,28037
3531,0,67.58,5250.00000,0,1,36210
4180,0,113.81,5050.00000,0,1,21819
3283,0,80.89,4050.00000,0,0,28032
7167,0,84.86,3150.00000,0,0,08030
1457,0,116.24,6400.00000,0,1,46440
4167,0,107.88,3950.00000,0,0,41702
5920,0,89.08,4650.00000,0,0,08028
8260,0,141.85,5250.00000,0,1,08014
7743,0,94.87,5050.00000,0,1,08030
1044,0,43.18,3950.00000,0,0,31005
1556,0,61.41,5650.00000,0,0,46118
8583,0,33.63,5250.00000,0,0,07011
8708,0,85.85,5350.00000,0,0,35110
458,0,112.74,4100.00000,0,1,28806
8420,0,97.38,5050.00000,0,1,17600
8777,0,71.22,3650.00000,0,1,38800
3007,0,29.42,3950.00000,0,0,28038
5459,0,105.91,5050.00000,0,0,08186
8899,0,74.62,6400.00000,0,1,17258
5394,0,63.94,3950.00000,0,0,08210
4816,0,185.08,13650.00000,0,0,04002
2032,0,126.96,3950.00000,0,0,39880
1855,3,39.27,3950.00000,0,0,37007
2492,0,76.93,4100.00000,0,1,46013
4003,0,67.93,5050.00000,0,0,41005
974,0,44.66,2850.00000,0,0,30800
6826,0,74.18,5250.00000,0,0,08650
2286,0,52.21,4100.00000,0,0,24002
6733,0,71.52,5250.00000,0,1,08902
643,0,87.87,2850.00000,0,0,28026
6045,0,71.08,5050.00000,0,0,08031
7423,0,52.93,5250.00000,0,0,17220
7349,0,45.8,4100.00000,0,0,08029
8284,0,76.69,5250.00000,0,0,08174
4537,1,186.3,11042.00000,0,1,29670
6025,0,125.81,6400.00000,0,1,08021
3170,0,64.29,4050.00000,0,1,28017
3862,0,23.38,2300.00000,0,0,06172
3748,0,25.3,2950.00000,0,0,33012
261,0,71.73,4100.00000,0,0,10002
6295,3,40.78,4100.00000,0,0,43500
6669,0,83.43,4100.00000,0,0,08904
6600,0,188.13,4100.00000,0,0,08901
3083,0,53.16,4100.00000,0,1,28033
8206,3,105.74,4100.00000,0,0,08023
4431,0,116.96,5650.00000,0,0,18195
5378,0,155.18,4100.00000,0,0,08227
4782,3,34.76,5250.00000,0,0,29130
7371,0,79.01,4100.00000,0,1,08013
1604,0,44.26,3950.00000,0,0,46009
4815,0,201.37,9850.00000,0,0,29679
324,0,89.74,4100.00000,0,0,12540
5275,1,320.64,11042.00000,0,0,08203
2092,0,64.23,4100.00000,0,0,12400
8521,0,58.51,5250.00000,0,0,07620
3413,0,23.14,2850.00000,0,0,15705
6674,0,126.63,3950.00000,0,0,08904
1084,0,122.81,5250.00000,0,0,31011
7351,0,49.14,5250.00000,0,0,08041
799,0,37.4,3950.00000,0,0,28016
5405,0,25.18,2850.00000,0,0,08370
2330,0,52.77,4100.00000,0,0,26006
3872,0,28.3,4100.00000,0,0,23009
3914,0,73.49,4350.00000,0,0,06920
8745,0,95.22,6400.00000,0,1,38003
8039,0,79.63,6150.00000,0,1,08783
8625,0,74.05,5250.00000,0,0,07580
5718,0,33.13,5250.00000,0,0,08015
1538,0,29.99,4100.00000,0,0,46185
8064,0,70.53,5250.00000,0,0,08640
2756,0,101.71,3950.00000,0,0,36937
2260,0,95.6,8700.00000,0,1,30840
2368,0,121.5,5850.00000,0,0,28034
2968,0,25.91,4100.00000,0,1,28037
2171,0,44.51,3450.00000,0,0,01420
1921,0,194.71,5250.00000,0,1,24649
4559,0,142.3,12650.00000,0,0,29410
2823,0,57.17,6150.00000,0,1,28803
4911,0,80.29,2950.00000,0,0,04738
1744,0,164.12,5250.00000,0,0,48003
4893,0,28.14,5250.00000,0,0,18013
5024,0,89.67,4100.00000,0,0,50010
7474,0,127.44,5050.00000,0,0,08860
173,0,65.47,2950.00000,0,0,03370
1681,0,79.35,4100.00000,0,0,46021
137,0,58.45,3650.00000,0,0,03360
3131,0,83.29,3750.00000,0,0,28027
4521,0,126.94,4650.00000,0,0,29580
145,0,67.85,5250.00000,0,1,03700
8698,0,39.34,4650.00000,0,0,38852
8143,0,126.2,4050.00000,0,1,08733
3745,0,80.59,5250.00000,0,1,33010
8115,0,84.93,4100.00000,0,0,08695
4583,0,45.15,4100.00000,0,1,18008
3265,0,61.29,2950.00000,0,0,28032
5635,0,71.51,3950.00000,0,0,08032
7389,0,71.9,4100.00000,0,0,17310
3692,0,128.4,4100.00000,0,0,24768
3590,0,66.96,3950.00000,0,0,36212
6687,0,29.82,2850.00000,0,1,43713
82,0,54.55,3950.00000,0,1,03540
7863,1,188.46,4100.00000,0,0,43392
8686,0,49.74,6400.00000,0,1,38611
6455,0,57.88,4100.00000,0,1,08758
7327,0,78.12,4850.00000,0,1,08024
2341,0,84.62,5250.00000,0,0,45534
1394,0,65.51,4100.00000,0,0,34880
3377,0,115.04,4100.00000,0,0,36410
233,0,41.53,2950.00000,0,1,09240
5950,0,29.72,2850.00000,0,0,08016
6791,0,75.11,4550.00000,0,0,43860
3089,0,45.97,3950.00000,0,0,28033
6718,0,77.62,4550.00000,0,0,08914
6688,0,53.79,5250.00000,0,0,43004
4076,0,143.79,5250.00000,0,0,41410
5754,0,71.12,4100.00000,0,0,08014
288,1,41.88,6400.00000,0,0,12001
1472,0,95.96,3350.00000,0,1,46100
2432,0,81.72,4100.00000,0,1,28850
5580,0,105.17,4100.00000,0,0,08225
4461,0,104.67,3950.00000,0,1,18101
3992,0,78.71,3450.00000,0,0,21670
2859,0,205.92,5250.00000,0,1,28300
5894,0,99.35,7578.00000,0,0,08015
6903,0,46.29,5250.00000,0,0,43716
6238,1,59.48,6400.00000,0,1,08800
27,0,86.65,3950.00000,0,0,02129
2954,0,25.16,2150.00000,0,0,28021
5618,0,39.37,4100.00000,0,0,08913
203,0,75.94,3450.00000,0,0,03191
6237,0,99.53,4050.00000,0,0,08800
8305,0,47.9,2950.00000,0,0,08390
6036,0,62.31,4100.00000,0,0,08016
3532,0,93.93,4850.00000,0,1,45930
7659,0,50.48,5050.00000,0,0,43820
596,0,34.6,4100.00000,0,0,28019
4059,0,122.41,3950.00000,0,0,41005
5469,0,75.23,3950.00000,0,0,08349
3227,0,81.46,4100.00000,0,0,28027
6084,0,61.52,3950.00000,0,1,08032
8626,0,97.55,6400.00000,0,1,07420
2976,0,97.85,4550.00000,0,0,28007
1375,1,76.14,2950.00000,0,0,31500
1134,0,59.06,5050.00000,0,0,31008
815,0,66.58,2950.00000,0,1,28034
6671,0,168.4,5050.00000,0,0,08904
3153,0,131.22,2850.00000,0,0,28037
1768,0,29.56,3950.00000,0,0,48006
3510,0,100.84,4650.00000,0,0,45940
1339,0,57.33,3950.00000,0,0,31400
6618,0,40.37,2950.00000,0,1,08902
1224,0,48.46,4100.00000,0,0,31006
3732,0,64.42,6150.00000,0,1,33556
8894,0,31.02,2950.00000,0,0,06630
2534,0,145.93,10550.00000,0,0,30149
2984,1,21.92,1350.00000,0,0,28007
2793,0,89.58,2950.00000,0,0,24548
6044,0,58.3,5050.00000,0,0,08031
1540,0,140.32,5250.00000,0,0,46530
1621,1,66.93,5250.00000,0,0,46002
3805,0,94.54,8150.00000,0,1,34840
4580,0,78.89,4114.00000,0,0,04110
7634,0,94.35,5250.00000,0,1,25005
6278,0,105.05,6150.00000,0,1,43560
4365,0,41.35,2950.00000,0,0,29601
7628,0,139.44,5050.00000,0,0,08903
5604,0,64.31,3950.00000,0,1,08913
5131,0,110.27,5250.00000,0,0,50014
1908,0,104.26,7578.00000,0,1,46160
3389,0,200.06,6650.00000,0,0,28043
371,0,64.62,3950.00000,0,0,20210
6098,0,77.72,4100.00000,0,1,08012
4824,0,75.8,4050.00000,0,0,18110
5482,0,131.95,5250.00000,0,0,08340
7421,0,78.63,5250.00000,0,0,22520
7177,0,38.27,4100.00000,0,0,08020
7881,0,148.57,13150.00000,0,1,08005
3563,0,65.46,4100.00000,0,0,36600
4052,0,38.43,5050.00000,0,0,41001
5976,0,100.82,5050.00000,0,0,08012
8399,0,42.64,1750.00000,0,0,17860
3824,0,45.41,2850.00000,0,0,14200
514,0,106.28,3350.00000,0,1,28904
2728,0,65.9,3950.00000,0,1,36331
4486,0,102.68,4100.00000,0,0,04620
2668,0,117.71,6400.00000,0,1,28850
5709,0,110.98,5250.00000,0,0,08029
2890,0,50.96,2950.00000,0,0,28006
5296,0,116.15,5050.00000,0,0,08290
2678,0,61.16,4050.00000,0,0,15706
4479,0,29.94,4650.00000,0,0,04460
3728,0,56.75,4100.00000,0,0,33213
2878,0,60.65,6400.00000,0,0,28390
6205,0,84.07,3750.00000,0,0,08970
874,0,80.06,6950.00000,0,0,28223
6421,0,73.11,7250.00000,0,1,08037
6349,0,26.91,4100.00000,0,0,43840
6146,0,98.5,5250.00000,0,0,08950
7034,0,122.15,4100.00000,0,0,08005
8342,0,123.43,6650.00000,0,0,08360
4993,0,77.14,5150.00000,0,0,04710
2801,0,63.47,4100.00000,0,0,19300
2814,0,108.12,5250.00000,0,0,45512
8092,0,39.57,5250.00000,0,0,08030
7468,0,42.36,8650.00000,0,0,08850
4907,0,53.99,4100.00000,0,1,41002
4404,1,42.46,9650.00000,0,0,18009
2856,0,154.36,4100.00000,0,0,28300
5129,0,129.16,5050.00000,0,0,50500
3092,0,62.94,3950.00000,0,0,28017
1578,1,234.41,10550.00000,0,1,46003
33,0,32.51,2150.00000,0,0,03802
5708,0,175.29,5450.00000,0,0,08015
1510,0,106,3650.00000,0,0,46160
5087,0,65.36,4100.00000,0,0,44003
4877,0,147.71,4100.00000,0,0,21005
147,0,100.38,5050.00000,0,1,03700
4644,0,56.74,3950.00000,0,0,11520
7031,0,70.26,4114.00000,0,0,08034
1808,0,100.68,5250.00000,0,1,48980
7848,0,153.31,5250.00000,0,0,43560
2740,0,65.07,4100.00000,0,1,36004
5623,0,80.03,5250.00000,0,1,08912
948,2,751.59,14506.00000,0,1,28210
5092,0,108.92,5150.00000,0,0,44003
4193,3,73.13,6150.00000,0,1,41003
8355,0,59.87,5250.00000,0,0,17310
2646,0,49.03,3950.00000,0,0,10849
8069,0,106.04,6150.00000,0,1,17220
5449,0,27.25,2950.00000,0,0,08370
6450,0,183.26,4100.00000,0,0,43717
6019,0,139.21,5250.00000,0,0,08021
4524,0,117.38,3650.00000,0,0,04738
636,0,91.68,6150.00000,0,1,28026
298,0,78.29,4150.00000,0,0,12006
2228,0,65.02,4100.00000,0,1,09580
4731,0,143.45,5650.00000,0,0,04007
5265,0,94.82,5050.00000,0,1,08191
1038,0,71.72,3450.00000,0,0,31012
4508,3,138.27,3950.00000,0,0,29720
6485,0,90.13,4100.00000,0,1,08905
2802,0,38.28,4100.00000,0,0,19338
931,0,132.96,4100.00000,0,1,28850
441,0,78.79,2950.00000,0,0,26200
1664,0,110.62,3950.00000,0,0,46007
6750,0,56.36,5050.00000,0,1,08906
7680,0,41.93,3950.00000,0,0,17213
5987,1,242.73,6150.00000,0,1,08012
2716,0,77.69,6400.00000,0,1,15100
5479,0,57.23,3950.00000,0,0,08304
8374,0,108,9850.00000,0,0,17230
157,0,65.53,4100.00000,0,1,03203
6256,0,96.17,5050.00000,0,0,08750
2860,0,107.88,3950.00000,0,0,28300
6207,0,75.11,3450.00000,0,0,08970
885,0,32.75,2950.00000,0,0,28680
612,0,124.33,6150.00000,0,0,28025
3648,0,109.95,3450.00000,0,0,28051
8911,0,50.04,4100.00000,0,0,38400
3594,0,44.01,2950.00000,0,0,15570
6232,0,49.01,3950.00000,0,0,08800
2672,0,132.94,5250.00000,0,0,28802
703,0,133.34,3950.00000,0,0,28005
247,0,51.15,6400.00000,0,1,09391
8280,0,100.01,6400.00000,0,1,43850
4440,0,38.16,2850.00000,0,0,18350
4926,1,109.94,4100.00000,0,0,29009
5892,0,83.97,5050.00000,0,0,08015
2503,1,102.43,5250.00000,0,0,28670
5098,0,45.19,3950.00000,0,0,44600
5640,0,68.15,4100.00000,0,0,08041
6083,0,177.54,6400.00000,0,1,08032
595,0,72.02,4100.00000,0,1,28019
1065,0,54.69,3950.00000,0,0,31001
7317,0,104.91,4100.00000,0,0,08006
4168,0,66.17,4650.00000,0,1,41006
1168,1,32.31,4100.00000,0,0,31002
7193,0,232.74,6400.00000,0,1,08010
1651,0,95.94,4100.00000,0,0,46005
8678,0,89.51,6400.00000,0,1,38588
3734,0,124.44,3950.00000,0,0,33402
3725,0,92,5250.00000,0,0,33201
2419,0,118.92,4550.00000,0,0,28982
8900,0,199.05,9150.00000,0,1,17258
5321,0,73.95,4100.00000,0,1,08222
7239,0,40.69,5050.00000,0,0,08013
6065,0,43.99,4350.00000,0,1,08032
923,0,45.62,4100.00000,0,1,28850
165,0,24.16,2150.00000,0,0,03660
2197,3,143.42,14506.00000,0,1,28341
6302,0,33.89,6400.00000,0,0,43001
7354,0,66.72,4100.00000,0,0,08041
4068,0,77.97,3950.00000,0,0,41020
4862,0,52.26,4100.00000,0,0,41927
1048,0,96.84,4100.00000,0,1,31006
6179,0,56.79,4050.00000,0,0,08700
4523,0,159.84,5050.00000,0,0,29568
7587,0,94.66,2950.00000,0,0,08906
3477,0,110.94,4100.00000,0,0,28300
6315,0,34.98,4100.00000,0,0,43840
8598,0,29.97,4100.00000,0,0,07011
5917,0,84.19,4100.00000,0,0,08028
6665,0,75.53,3950.00000,0,0,08905
4439,0,106.04,5250.00000,0,0,18350
4109,0,72.73,4150.00000,0,1,41720
1189,0,89,5250.00000,0,0,31012
2842,0,93.6,8700.00000,0,1,28810
8437,0,42.96,2950.00000,0,0,08519
3598,0,67.91,5250.00000,0,0,28051
7046,0,110.22,5650.00000,0,0,08018
607,0,78.7,3950.00000,0,1,28025
2000,0,28.03,2950.00000,0,0,46700
5460,0,68.28,5250.00000,0,0,08430
2524,0,43.48,4100.00000,0,0,46220
1489,0,120.95,6150.00000,0,0,46930
2245,0,37.57,4100.00000,0,0,12520
6994,0,79.09,5250.00000,0,0,08029
3944,0,57.71,3550.00000,0,0,11404
1784,0,27.13,3950.00000,0,0,48015
8915,0,53.34,7250.00000,0,1,14400
3527,0,39.33,4050.00000,0,0,36880
5011,0,29.06,3950.00000,0,0,50014
2919,0,38.49,4100.00000,0,0,28015
7600,0,92.08,3450.00000,0,0,08906
2045,0,59.73,4650.00000,0,0,09400
947,0,85.63,5050.00000,0,0,28250
1613,0,51.01,4050.00000,0,0,46014
5605,0,98.12,3950.00000,0,0,08913
3168,0,130.18,6400.00000,0,0,28017
7263,0,139.77,4250.00000,0,1,08016
7226,0,46.46,3450.00000,0,0,08010
1743,0,62.53,4550.00000,0,0,48011
4466,2,228.19,6150.00000,0,1,04005
4798,0,93.41,5250.00000,0,0,11130
2397,0,78.24,5250.00000,0,0,47195
4574,0,135.17,4100.00000,0,0,29500
3186,0,46.72,4100.00000,0,0,28017
4576,0,135.78,6150.00000,0,1,29570
4784,1,59.02,11042.00000,0,0,41704
4570,0,70.31,5050.00000,0,0,18730
135,1,169.27,10550.00000,0,1,03502
7898,0,105.27,5150.00000,0,1,08192
6321,0,134.42,4100.00000,0,0,43840
4472,0,75.48,4100.00000,0,1,04009
518,0,181.95,6150.00000,0,1,28905
4026,0,79.54,3950.00000,0,0,41008
3204,0,52.73,2950.00000,0,1,28017
3865,0,41.26,2850.00000,0,0,06240
8646,0,183.51,4650.00000,0,0,07829
8609,0,200.59,6400.00000,0,1,07760
5749,0,142.73,7250.00000,0,1,08006
4309,1,489.8,9650.00000,0,1,29017
245,0,47.94,3950.00000,0,0,09248
1297,0,60.19,4100.00000,0,0,31016
329,1,126.89,6400.00000,0,0,12500
3813,0,99.58,5250.00000,0,1,14013
1125,0,94.9,4100.00000,0,0,31014
8287,0,127.95,4650.00000,0,1,08023
2,0,121.86,2850.00000,0,1,01012
4851,0,41.93,2950.00000,0,0,18620
7966,0,135.77,6400.00000,0,1,08734
2290,1,32.83,4100.00000,0,0,46294
1371,0,123.29,6400.00000,0,1,31500
8547,0,167.66,4100.00000,0,1,07680
4261,0,198.55,5250.00000,0,0,18012
3300,0,385.63,8350.00000,0,1,28032
6792,0,82.97,5050.00000,0,0,43340
1732,0,28.75,2950.00000,0,0,48005
3526,0,45.06,5050.00000,0,0,13700
5048,0,34.82,3950.00000,0,0,50015
4973,1,70.88,6050.00000,0,0,14810
1922,0,69.41,2950.00000,0,1,26360
6080,0,66.64,4100.00000,0,0,08032
3783,0,221.42,6400.00000,0,1,33774
342,0,63.97,4100.00000,0,0,19171
500,0,82.32,4100.00000,0,1,28941
5851,0,64.71,2950.00000,0,0,08027
2346,0,179.62,6400.00000,0,1,30590
1716,0,56.96,5250.00000,0,0,48902
1203,0,91.96,5150.00000,0,0,31008
2731,0,48.37,5250.00000,0,1,36211
5792,0,71.11,4100.00000,0,0,08026
2636,0,79.69,6400.00000,0,1,46026
6858,0,134.31,4100.00000,0,0,08024
701,0,58.8,4100.00000,0,1,28020
4399,1,33.25,5250.00000,0,0,18009
6975,0,32.79,4100.00000,0,0,08860
5123,0,267.31,5050.00000,0,1,50770
7855,0,100.58,5050.00000,0,0,08800
7792,0,87.19,3950.00000,0,0,08860
8744,0,62.57,5250.00000,0,0,38003
3583,0,41.52,2950.00000,0,0,28500
7075,3,60.51,4100.00000,0,1,08030
5938,0,73.42,4100.00000,0,0,08003
3075,0,82.23,2950.00000,0,0,28033
1828,0,69.07,5250.00000,0,0,49140
3443,0,97.9,2950.00000,0,0,28007
6464,0,129.26,6650.00000,0,0,08780
3658,0,38.7,5250.00000,0,1,15388
6509,0,48.01,3950.00000,0,0,08906
4534,0,170.44,5250.00000,0,1,18150
7821,0,88.51,3950.00000,0,0,08840
6014,0,44.19,5050.00000,0,0,08021
8191,0,55.84,4100.00000,0,1,08110
4231,0,48.54,4100.00000,0,0,21410
4382,0,48.58,4100.00000,0,0,29620
2774,0,43.57,4450.00000,0,0,13270
4934,1,365.51,11042.00000,0,0,41450
3482,0,221.59,6400.00000,0,1,45230
1627,0,104.15,5250.00000,0,0,46017
8400,0,55.23,5050.00000,0,0,17869
6788,0,59.79,4100.00000,0,0,43540
5668,0,181.18,5250.00000,0,0,08015
1369,0,96.22,4750.00000,0,1,31398
7638,0,41.78,3950.00000,0,0,25005
1904,0,37.31,2850.00000,0,0,31008
1389,0,48.34,3950.00000,0,0,31514
8843,0,78.04,4100.00000,0,0,08551
3381,0,52.46,3150.00000,0,1,40196
6745,0,49.23,3950.00000,0,0,08906
1622,0,49.76,3950.00000,0,0,46024
6643,0,87.73,3450.00000,0,0,08902
6214,0,79.76,4100.00000,0,1,08810
4865,0,39,5250.00000,0,0,04630
7336,0,98.46,5250.00000,0,0,08024
3078,1,38.69,2850.00000,0,0,28033
2345,0,209.1,4100.00000,0,0,46133
2493,0,93.9,4100.00000,0,0,01003
2257,0,87.2,4100.00000,0,1,31190
7374,0,96.19,3950.00000,0,0,08013
2948,0,106.42,5250.00000,0,0,28045
2017,0,76.8,4100.00000,0,0,46730
8346,1,124.19,14506.00000,0,1,08450
507,0,81.48,5250.00000,0,0,28945
4098,0,164.27,3950.00000,0,0,41430
227,1,72.45,6400.00000,0,0,09400
2891,0,85.2,5250.00000,0,0,28002
4505,0,96.06,3950.00000,0,0,18200
8037,0,40.42,6400.00000,0,1,17539
5747,0,178.31,5250.00000,0,1,08026
5858,1,98.34,5250.00000,0,0,08013
920,0,73.88,4100.00000,0,0,28850
5818,0,38.12,6150.00000,0,1,08019
8522,0,53.56,5650.00000,0,0,07609
969,0,95.26,4050.00000,0,0,30205
5946,0,73.73,3950.00000,0,0,08016
823,0,116.24,3950.00000,0,0,28012
116,0,32.4,2150.00000,0,0,03540
2901,0,105.84,4100.00000,0,0,28020
8165,0,326.37,7650.00000,0,0,08906
5004,0,84.08,5250.00000,0,0,06184
1490,0,23.88,2150.00000,0,1,46400
8570,0,45.62,5250.00000,0,0,07011
1853,3,474.61,11450.00000,0,0,03015
8524,0,60.68,6400.00000,0,1,07620
4132,0,98.81,4100.00000,0,0,41730
6819,0,94.9,4100.00000,0,0,08650
3042,0,79.51,6150.00000,0,0,28031
622,0,85.07,4100.00000,0,0,28026
4372,0,80.93,3190.00000,0,0,29730
209,0,121.41,5250.00000,0,0,05164
8120,0,95.58,6400.00000,0,0,43540
7033,0,142.49,5250.00000,0,0,08034
808,0,86.12,4150.00000,0,0,28010
2418,0,113.53,4100.00000,0,1,28938
2128,0,104.59,5150.00000,0,1,28723
5043,0,97.62,4100.00000,0,0,50002
6657,0,79.55,3950.00000,0,0,08904
5874,0,49.67,5250.00000,0,1,08032
6721,0,51.67,2950.00000,0,1,08913
2121,0,31.78,5250.00000,0,0,30370
8330,0,72.66,6400.00000,0,0,08100
5857,0,82.93,4350.00000,0,1,08012
989,0,35.46,4100.00000,0,1,30380
3694,0,97.2,4100.00000,0,0,33208
6198,0,78.41,4100.00000,0,1,08740
8132,0,152.95,6400.00000,0,0,08206
7602,0,116.73,5050.00000,0,0,08901
6598,0,54.33,2950.00000,0,1,08901
2744,0,49.46,1750.00000,0,0,36900
7480,0,85.41,5250.00000,0,1,08860
5984,0,92.77,2950.00000,0,1,08031
951,0,105.32,3950.00000,0,0,28150
6670,0,76.43,2950.00000,0,0,08904
945,0,72.61,5050.00000,0,0,28850
1247,0,75.32,3650.00000,0,1,31011
7135,0,29.42,4100.00000,0,0,08042
921,0,69.9,3950.00000,0,0,28850
3501,0,32.35,2850.00000,0,0,19112
2907,0,137.2,4100.00000,0,1,28033
4294,0,63.11,2950.00000,0,0,29004
93,0,121.06,3950.00000,0,0,03540
490,0,52.22,4100.00000,0,0,28400
2294,0,67.44,5250.00000,0,0,31621
1279,0,59.53,5250.00000,0,1,31014
7716,0,70.61,5150.00000,0,1,08820
1871,0,96.22,5050.00000,0,1,20160
7159,0,73.65,4100.00000,0,1,08035
570,0,59.72,5250.00000,0,0,28021
5916,0,34.44,5250.00000,0,0,08028
3052,0,148.95,6400.00000,0,0,28042
7928,0,188.17,7578.00000,0,0,08015
5578,0,103.42,3950.00000,0,1,08225
7466,0,250.54,6400.00000,0,1,08850
8528,0,71.61,6400.00000,0,1,07609
8909,0,34.82,2950.00000,0,0,38400
6493,0,151.81,5250.00000,0,0,08903
4615,0,54.49,2950.00000,0,0,29013
1666,1,165.23,3950.00000,0,1,46019
1675,0,231.21,5450.00000,0,1,46004
4886,0,115.99,4100.00000,0,0,11380
1782,0,75.53,4100.00000,0,1,48007
5094,0,85.3,4650.00000,0,0,44002
7142,0,43.43,5050.00000,0,0,08010
8145,0,63.96,6400.00000,0,1,08295
4207,0,70.78,4100.00000,0,0,11300
487,0,48.57,4100.00000,0,0,28450
6736,0,64.38,2950.00000,0,1,08906
5259,0,65.93,2850.00000,0,0,08110
8864,0,48.32,4100.00000,0,0,36450
8841,0,163.96,4100.00000,0,0,08554
8662,0,60.45,6150.00000,0,1,35660
1445,0,56.21,4100.00000,0,0,46250
2566,0,142.51,5250.00000,0,0,03730
6542,0,45.28,3950.00000,0,0,08906
5058,0,43.01,4650.00000,0,0,50004
7199,0,81.65,3950.00000,0,0,08010
7109,0,56.81,5050.00000,0,0,08035
3467,0,203.5,5050.00000,0,0,28522
8029,0,150.41,6350.00000,0,0,43850
1302,0,89.02,4100.00000,0,0,31016
3979,0,40.15,3450.00000,0,0,21001
7912,0,130.7,10650.00000,0,1,08019
300,0,51.8,2850.00000,0,1,12005
3519,0,80.43,4450.00000,0,0,45300
8385,0,85.18,5250.00000,0,0,08458
2739,0,45.99,2750.00000,0,0,36630
1058,0,91.65,3950.00000,0,0,31015
5914,0,53.17,4250.00000,0,0,08028
7663,1,39.46,4100.00000,0,0,17210
1804,0,58.9,5250.00000,0,1,48289
6983,0,98.62,3950.00000,0,1,08020
8309,0,131.48,5650.00000,0,0,08902
5698,1,35.97,3950.00000,0,0,08015
